[0.001s][info][metaspace]  - commit_granule_bytes: 65536.
[0.001s][info][metaspace]  - commit_granule_words: 8192.
[0.001s][info][metaspace]  - virtual_space_node_default_size: 8388608.
[0.001s][info][metaspace]  - enlarge_chunks_in_place: 1.
[0.001s][info][metaspace]  - use_allocation_guard: 0.
[0.004s][info][gc       ] Using Serial
[1.886s][info][metaspace] Reserving compressed class space anywhere
[1.886s][info][gc,metaspace] CDS archive(s) not mapped
[1.886s][info][gc,metaspace] Compressed class space mapped at: 0x0000000032000000-0x00000000f2000000, reserved size: 3221225472
[1.886s][info][gc,metaspace] UseCompressedClassPointers 1, UseCompactObjectHeaders 1, narrow klass pointer bits 22, max shift 10
[1.886s][info][gc,metaspace] Narrow klass base: 0x0000000032000000, Narrow klass shift: 10, Narrow klass range: 0xc0000000
Num Classes: 16
Num Objects per Class: 4194304
Cycles: 100
Class association: random
Generate 16 classes...
Loading 16...[2.550s][info][gc,metaspace] GC(0) Metaspace: 21325K(21632K)->21325K(21632K) NonClass: 17591K(17792K)->17591K(17792K) Class: 3733K(3840K)->3733K(3840K)
[2.550s][info][gc          ] GC(0) Pause Full (System.gc()) 229M->2M(5939M) 25.878ms
Creating 4194304 objects per class...
Done; will start GCs... 
[85.272s][info][gc,metaspace] GC(39) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[85.272s][info][gc          ] GC(39) Pause Full (System.gc()) 770M->770M(5939M) 1971.589ms
[87.248s][info][gc,metaspace] GC(40) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[87.248s][info][gc          ] GC(40) Pause Full (System.gc()) 770M->770M(5939M) 1975.253ms
[89.220s][info][gc,metaspace] GC(41) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[89.220s][info][gc          ] GC(41) Pause Full (System.gc()) 770M->770M(5939M) 1972.434ms
[91.196s][info][gc,metaspace] GC(42) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[91.196s][info][gc          ] GC(42) Pause Full (System.gc()) 770M->770M(5939M) 1975.899ms
[93.167s][info][gc,metaspace] GC(43) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[93.168s][info][gc          ] GC(43) Pause Full (System.gc()) 770M->770M(5939M) 1971.375ms
[95.144s][info][gc,metaspace] GC(44) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[95.144s][info][gc          ] GC(44) Pause Full (System.gc()) 770M->770M(5939M) 1976.520ms
[97.115s][info][gc,metaspace] GC(45) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[97.115s][info][gc          ] GC(45) Pause Full (System.gc()) 770M->770M(5939M) 1970.412ms
[99.087s][info][gc,metaspace] GC(46) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[99.087s][info][gc          ] GC(46) Pause Full (System.gc()) 770M->770M(5939M) 1972.018ms
[101.063s][info][gc,metaspace] GC(47) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[101.063s][info][gc          ] GC(47) Pause Full (System.gc()) 770M->770M(5939M) 1976.187ms
[103.035s][info][gc,metaspace] GC(48) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[103.035s][info][gc          ] GC(48) Pause Full (System.gc()) 770M->770M(5939M) 1971.714ms
[105.011s][info][gc,metaspace] GC(49) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[105.011s][info][gc          ] GC(49) Pause Full (System.gc()) 770M->770M(5939M) 1975.671ms
[106.983s][info][gc,metaspace] GC(50) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
[106.983s][info][gc          ] GC(50) Pause Full (System.gc()) 770M->770M(5939M) 1972.116ms
[108.959s][info][gc,metaspace] GC(51) Metaspace: 21379K(21760K)->21379K(21760K) NonClass: 17637K(17856K)->17637K(17856K) Class: 3741K(3904K)->3741K(3904K)
